act_dem_res_count_max,act_dem_res_count_mean,act_dem_res_count_min,act_dem_res_count_ratio,act_dem_res_count_stddev,act_dem_res_count_variance,act_dem_units_max,act_dem_units_mean,act_dem_units_min,act_dem_units_ratio,act_dem_units_stddev,act_dem_units_variance,act_durations_for_res_max,act_durations_for_res_mean,act_durations_for_res_min,act_durations_for_res_ratio,act_durations_for_res_stddev,act_durations_for_res_variance,act_durations_max,act_durations_mean,act_durations_min,act_durations_ratio,act_durations_stddev,act_durations_variance,acts_per_res_max,acts_per_res_mean,acts_per_res_min,acts_per_res_ratio,acts_per_res_stddev,acts_per_res_variance,avgBranch,avgCap,avgDur,avgResESS,avgResSGSzmax,avgTotalCap,cap_job_ratio,cap_stats_max,cap_stats_mean,cap_stats_min,cap_stats_ratio,cap_stats_stddev,cap_stats_variance,cmax,cmaxBalanced,cmaxSGS,maxCap,minCap,nc,njobs,njobsOCESS,njobsOCSGSzmax,nperiods,nperiodsOCESS,nperiodsOCSGSzmax,nres,numBinaryVars_KopCt1,numBinaryVars_KopDt2,numConstraintsKopCt1,numConstraintsKopDt2,numContinuousVarsKopCt1,numContinuousVarsKopDt2,os,prec_per_act_max,prec_per_act_mean,prec_per_act_min,prec_per_act_ratio,prec_per_act_stddev,prec_per_act_variance,predcount_per_act_max,predcount_per_act_mean,predcount_per_act_min,predcount_per_act_ratio,predcount_per_act_stddev,predcount_per_act_variance,rc,rc0,rc1,rc2,rc3,res_job_ratio,res_util_ratio_max,res_util_ratio_mean,res_util_ratio_min,res_util_ratio_ratio,res_util_ratio_stddev,res_util_ratio_variance,revSlope,revWidth,rf,rs,rs0,rs1,rs2,rs3,succcount_per_act_max,succcount_per_act_mean,succcount_per_act_min,succcount_per_act_ratio,succcount_per_act_stddev,succcount_per_act_variance,tmax,tmin,tminBalanced,tminSGS,total_capacity,best_model
4,2.91935,0,0,1.02906,1.05896,35,15.7903,0,0,7.27704,52.9553,275,250.25,204,0.741818,31.6267,1000.25,10,5.33871,0,0,3.1516,9.93258,52,45.25,38,0.730769,5.85235,34.25,93,40.75,5.33871,36.8291,36.8291,61,2.62903,56,40.75,30,0.535714,11.5289,132.917,115.5,81,115.5,56,30,1.5,62,36,36,332,15,15,4,5200,2069150,9933,18722,122,1,0.300899,5,3,2,0.4,0.905357,0.819672,3,1.5,0,0,0.82482,0.680328,0.138768,0.122622,0.178205,0.104863,0.149381,0.064516,9.26667,6.31676,4.92857,0.53186,2.31192,5.34496,28.875,4,0.729839,0.698659,0.702128,0.689655,0.69697,0.705882,3,1.5,0,0,0.804699,0.647541,74,70,70,70,163,1
4,1.95161,0,0,0.857511,0.735326,26,10.9516,0,0,6.9928,48.8993,220,163.5,126,0.572727,40.3196,1625.67,10,5.25806,0,0,2.75762,7.60444,36,30.25,28,0.777778,3.86221,14.9167,93,34.5,5.25806,31.8066,31.8066,51.5,2.22581,43,34.5,25,0.581395,7.4162,55,54.5,43,54.5,43,25,1.5,62,36,36,327,11,11,4,3968,2105390,8025,18999,122,1,0.280804,4,3,2,0.5,0.829774,0.688525,3,1.5,0,0,0.804699,0.647541,0.165514,0.162037,0.151116,0.150332,0.198571,0.064516,5.83333,4.99625,4.2093,0.721595,0.813438,0.661682,10.9,5,0.487903,0.70625,0.702703,0.705882,0.702128,0.714286,3,1.5,0,0,0.762868,0.581967,67,62,62,62,138,1
1,0.967742,0,0,0.178127,0.031729,10,5.09677,0,0,2.70827,7.33474,115,80.5,46,0.4,32.3574,1047,10,5.19355,0,0,2.89057,8.35537,18,15,12,0.666667,2.94392,8.66667,93,20.75,5.19355,19.4876,19.4876,31,1.33871,28,20.75,17,0.607143,4.99166,24.9167,0,0,0,28,17,1.5,62,0,0,323,0,0,4,1244,2056630,3876,18578,122,1,0.312533,5,3,2,0.4,0.868388,0.754098,3,1.5,0,0,0.784063,0.614754,0.267406,0.214286,0.238235,0.259259,0.357843,0.064516,4.66667,3.94912,2.78571,0.596939,1.12648,1.26895,0,0,0.241935,1,1,1,1,1,3,1.5,0,0,0.804699,0.647541,65,65,65,65,83,0
4,2.91935,0,0,1.02906,1.05896,34,16.5645,0,0,8.097,65.5613,264,254,231,0.875,15.6844,246,10,5.33871,0,0,2.7931,7.80143,48,45.25,42,0.875,2.5,6.25,93,81,5.33871,76.7146,76.7146,121,5.22581,87,81,67,0.770115,9.38083,88,0,0,0,87,67,1.5,62,0,0,332,0,0,4,5276,2157240,10047,19450,122,1,0.281333,5,3,2,0.4,0.923287,0.852459,3,1.5,0,0,0.82482,0.680328,0.070961,0.065955,0.062484,0.068031,0.087376,0.064516,4.19403,3.22633,2.77011,0.66049,1.10417,1.21919,0,0,0.729839,1,1,1,1,1,3,1.5,0,0,0.804699,0.647541,59,59,59,59,324,1
1,0.967742,0,0,0.178127,0.031729,10,5.16129,0,0,2.7887,7.77684,101,85.5,63,0.623762,16.1142,259.667,10,5.51613,0,0,2.82693,7.99154,19,15,11,0.578947,3.3665,11.3333,131,12.25,5.51613,11.0372,10.9832,18,0.790323,13,12.25,11,0.846154,0.957427,0.916667,122.5,23,85.5,13,11,2.1129,62,43,52,343,32,41,4,822,2118570,3188,19218,122,1,0.490746,6,4.22581,2,0.333333,0.838018,0.702274,3,2.1129,0,0,0.907254,0.82311,0.442542,0.390351,0.408654,0.504132,0.467033,0.064516,7.41667,6.50976,5.54545,0.747702,1.00655,1.01314,13.6111,9,0.241935,0.191356,0.181818,0.1875,0.181818,0.214286,3,2.1129,0,0,0.889001,0.790322,84,75,80,77,49,0
4,1.95161,0,0,0.930845,0.866473,28,11.0806,0,0,8.21693,67.518,198,170,147,0.742424,21.3385,455.333,10,5.54839,0,0,2.72016,7.39926,37,30.25,26,0.702703,4.78714,22.9167,112,32.75,5.54839,30.1217,30.1217,48.75,2.1129,41,32.75,27,0.658537,6.0208,36.25,0,0,0,41,27,1.80645,62,0,0,345,0,0,4,3280,2178220,6993,19701,122,1,0.41724,6,3.6129,2,0.333333,0.947037,0.89688,3,1.80645,0,0,0.93806,0.879957,0.175599,0.13909,0.191667,0.183761,0.187879,0.064516,5.63636,5.23179,4.77778,0.84767,0.747992,0.559492,0,0,0.487903,1,1,1,1,1,3,1.80645,0,0,0.865338,0.74881,66,66,66,66,131,1
4,1.95161,0,0,0.982259,0.964834,26,10.4355,0,0,6.80313,46.2826,211,175.5,154,0.729858,24.6374,607,10,5.66129,0,0,2.71573,7.3752,35,30.25,27,0.771429,3.59398,12.9167,131,33.5,5.66129,30.7507,30.7507,50.25,2.16129,38,33.5,26,0.684211,5.25991,27.6667,0,0,0,38,26,2.1129,62,0,0,352,0,0,4,2796,2133390,6267,19381,122,1,0.492332,6,4.22581,2,0.333333,0.733716,0.53834,3,2.1129,0,0,0.9427,0.888684,0.162846,0.154135,0.143697,0.19943,0.154122,0.064516,5.38462,4.8769,4.31579,0.801504,0.723005,0.522737,0,0,0.487903,1,1,1,1,1,3,2.1129,0,0,0.925147,0.855896,80,80,80,80,134,1
1,0.967742,0,0,0.178127,0.031729,10,4.98387,0,0,2.99449,8.96695,146,84,45,0.308219,43.3667,1880.67,10,5.41935,0,0,2.88892,8.34585,25,15,9,0.36,6.97615,48.6667,112,18,5.41935,16.7574,16.7574,26.5,1.16129,25,18,13,0.52,5.03322,25.3333,19,19,19,25,13,1.80645,62,26,26,337,12,12,4,1198,2043920,3798,18555,122,1,0.423585,6,3.6129,2,0.333333,0.91176,0.831306,3,1.80645,0,0,0.88408,0.781597,0.306005,0.1952,0.352941,0.336134,0.339744,0.064516,4.88,4.20982,3.17647,0.650916,0.729323,0.531912,0,0,0.241935,0.73539,0.714286,0.727273,0.7,0.8,3,1.80645,0,0,0.902432,0.814384,78,78,78,78,72,0
1,0.967742,0,0,0.178127,0.031729,10,6,0,0,2.9309,8.59016,113,82.5,43,0.380531,32.9292,1084.33,10,5.32258,0,0,2.98507,8.91063,21,15,8,0.380952,6.0553,36.6667,112,13,5.32258,11.7183,11.5861,19,0.83871,15,13,9,0.6,2.82843,8,191.5,67,104,15,9,1.80645,62,52,49,331,37,39,4,1162,2067510,3656,18723,122,1,0.362242,5,3.6129,2,0.4,0.775756,0.601798,3,1.80645,0,0,0.902432,0.814384,0.503598,0.428571,0.438889,0.438597,0.708333,0.064516,9,7.06667,5.26667,0.585185,2.09373,4.3837,5.31944,36,0.241935,0.152813,0.176471,0.217391,0.217391,0,3,1.80645,0,0,0.88408,0.781597,102,66,96,76,52,0
4,2.91935,0,0,1.013,1.02618,32,15.5968,0,0,7.17569,51.4905,274,254.75,237,0.864964,18.0254,324.917,10,5.59677,0,0,3.175,10.0806,47,45.25,44,0.93617,1.25831,1.58333,112,28,5.59677,24.4684,24.3915,41.75,1.80645,30,28,25,0.833333,2.16025,4.66667,262,110,208.5,30,25,1.80645,62,51,51,348,37,36,4,4664,2197040,9129,19870,122,1,0.364886,5,3.6129,2,0.4,0.775756,0.601798,3,1.80645,0,0,0.955376,0.912744,0.192748,0.192857,0.234545,0.165811,0.177778,0.064516,10.32,8.69792,7.7931,0.755146,1.36046,1.85084,10.9167,24,0.729839,0.510894,0.5,0.517241,0.513514,0.512821,3,1.80645,0,0,0.846181,0.716023,95,71,80,71,112,1
4,2.91935,0,0,0.94606,0.895029,33,15.1613,0,0,7.25008,52.5637,229,210.5,186,0.812227,18.2665,333.667,10,4.46774,0,0,3.10852,9.66288,47,45.25,43,0.914894,1.70783,2.91667,112,29.25,4.46774,25.2257,25.2257,43.5,1.8871,33,29.25,24,0.727273,3.86221,14.9167,47.5,20.5,47.5,33,24,1.80645,62,32,32,278,18,18,4,4072,1627400,8241,14847,122,1,0.452671,6,3.6129,2,0.333333,0.893599,0.798519,3,1.80645,0,0,0.902432,0.814384,0.180419,0.17755,0.142292,0.212037,0.189797,0.064516,9.54167,8.14831,6.54545,0.685986,1.33973,1.79487,15.8333,3,0.729839,0.700168,0.703704,0.69697,0.7,0.7,3,1.80645,0,0,0.865338,0.74881,77,74,74,74,117,1
4,2.91935,0,0,1.013,1.02618,29,15.9839,0,0,6.84846,46.9014,290,275.75,259,0.893103,15.13,228.917,10,5.70968,0,0,3.0374,9.22581,47,45.25,44,0.93617,1.5,2.25,112,40.25,5.70968,36.1528,36.1528,60.25,2.59677,49,40.25,32,0.653061,7.13559,50.9167,0,0,0,49,32,1.80645,62,0,0,355,0,0,4,3928,2099930,8025,19099,122,1,0.458488,5,3.6129,2,0.4,0.796608,0.634585,3,1.80645,0,0,0.88408,0.781597,0.138388,0.117238,0.161222,0.130952,0.144139,0.064516,7.09375,6.24247,5.5102,0.776769,0.863165,0.745054,0,0,0.729839,1,1,1,1,1,3,1.80645,0,0,0.865338,0.74881,92,92,92,92,161,0
4,1.95161,0,0,0.965426,0.932047,31,10.371,0,0,6.60411,43.6142,216,189.5,164,0.759259,21.2995,453.667,10,6.01613,0,0,2.9448,8.67187,35,30.25,26,0.742857,3.77492,14.25,93,39.5,6.01613,36.8055,36.8055,59,2.54839,56,39.5,27,0.482143,12.1244,147,0,0,0,56,27,1.5,62,0,0,374,0,0,4,3668,2274340,7575,20607,122,1,0.341089,5,3,2,0.4,0.868388,0.754098,3,1.5,0,0,0.784063,0.614754,0.141935,0.147929,0.102535,0.153257,0.164021,0.064516,5.74074,4.30248,3.17857,0.553687,1.1505,1.32364,0,0,0.487903,1,1,1,1,1,3,1.5,0,0,0.784063,0.614754,97,97,97,97,158,0
4,3.87097,0,0,0.712508,0.507668,34,21.4355,0,0,6.17669,38.1515,321,321,321,1,0,0,10,5.17742,0,0,3.02191,9.13194,60,60,60,1,0,0,93,72,5.17742,66.4045,66.4045,107.75,4.64516,78,72,67,0.858974,4.69042,22,0,0,0,78,67,1.5,62,0,0,322,0,0,4,5368,2095410,10244,18894,122,1,0.290323,5,3,2,0.4,0.887066,0.786885,3,1.5,0,0,0.82482,0.680328,0.076804,0.077137,0.077626,0.068408,0.084048,0.064516,5.04286,4.60827,4.10448,0.813919,0.648955,0.421142,0,0,0.967742,1,1,1,1,1,3,1.5,0,0,0.784063,0.614754,54,54,54,54,288,1
4,1.95161,0,0,0.930845,0.866473,28,10.7258,0,0,6.81649,46.4646,176,160.5,144,0.818182,13.4784,181.667,10,5.09677,0,0,2.94602,8.679,33,30.25,28,0.848485,2.62996,6.91667,112,32.25,5.09677,29.4763,29.4763,48.25,2.08065,37,32.25,28,0.756757,4.92443,24.25,0,0,0,37,28,1.80645,62,0,0,317,0,0,4,3444,1960190,7239,17773,122,1,0.380222,6,3.6129,2,0.333333,0.929566,0.864093,3,1.80645,0,0,0.920419,0.84717,0.174161,0.13923,0.156746,0.204241,0.196429,0.064516,6.53571,5.2548,4.38889,0.671524,1.12091,1.25643,0,0,0.487903,1,1,1,1,1,3,1.80645,0,0,0.865338,0.74881,76,76,76,76,129,1
4,3.87097,0,0,0.712508,0.507668,38,20.6452,0,0,6.90948,47.7409,334,334,334,1,0,0,10,5.3871,0,0,2.65104,7.02803,60,60,60,1,0,0,131,40.5,5.3871,35.3731,35.3731,60.5,2.6129,43,40.5,38,0.883721,2.38048,5.66667,104.5,61.5,104.5,43,38,2.1129,62,33,33,335,17,17,4,3856,2076220,7976,18832,122,1,0.490217,6,4.22581,3,0.5,0.755729,0.571126,3,2.1129,0,0,0.9427,0.888684,0.132084,0.120155,0.133333,0.126984,0.147863,0.064516,8.87179,7.92504,7.2093,0.812609,0.757765,0.574208,13.0625,8,0.967742,0.705139,0.702128,0.7,0.711111,0.707317,3,2.1129,0,0,0.907254,0.823109,76,68,69,68,162,1
4,3.87097,0,0,0.712508,0.507668,35,20.4194,0,0,6.49728,42.2147,303,303,303,1,0,0,10,4.8871,0,0,2.92028,8.52803,60,60,60,1,0,0,131,49.75,4.8871,44.4309,44.4309,74.25,3.20968,56,49.75,41,0.732143,7.08872,50.25,0,0,0,56,41,2.1129,62,0,0,304,0,0,4,3916,1890930,8066,17161,122,1,0.482285,6,4.22581,2,0.333333,0.797935,0.6367,3,2.1129,0,0,0.976861,0.954257,0.106799,0.097024,0.116667,0.106061,0.107447,0.064516,7,6.40797,5.82143,0.831633,0.942647,0.888584,0,0,0.967742,1,1,1,1,1,3,2.1129,0,0,0.9427,0.888683,62,62,62,62,199,1
4,3.87097,0,0,0.712508,0.507668,40,22.1452,0,0,6.93966,48.1589,335,335,335,1,0,0,10,5.40323,0,0,2.77849,7.71999,60,60,60,1,0,0,112,49.25,5.40323,43.5603,43.5603,73.75,3.17742,52,49.25,44,0.846154,3.59398,12.9167,0,0,0,52,44,1.80645,62,0,0,336,0,0,4,4292,2043490,8630,18547,122,1,0.432575,6,3.6129,2,0.333333,0.856122,0.732945,3,1.80645,0,0,0.865338,0.74881,0.116247,0.122756,0.1,0.120261,0.12197,0.064516,7.36538,6.97481,6,0.814621,0.563372,0.317388,0,0,0.967742,1,1,1,1,1,3,1.80645,0,0,0.806504,0.650449,77,77,77,77,197,1
4,3.87097,0,0,0.712508,0.507668,36,21.9355,0,0,7.63699,58.3237,342,342,342,1,0,0,10,5.51613,0,0,2.90134,8.41777,60,60,60,1,0,0,112,43.25,5.51613,37.645,37.645,64.75,2.79032,46,43.25,39,0.847826,2.98608,8.91667,130.5,106,130.5,46,39,1.80645,62,23,23,343,15,15,4,4516,2083960,8966,18913,122,1,0.402961,5,3.6129,2,0.4,0.796608,0.634585,3,1.80645,0,0,0.93806,0.879957,0.131071,0.122826,0.129487,0.140152,0.131818,0.064516,8.40909,7.86424,7.36957,0.876381,0.867791,0.753062,21.75,6,0.967742,0.696249,0.692308,0.690476,0.693878,0.708333,3,1.80645,0,0,0.846181,0.716023,80,74,74,74,173,1
4,2.91935,0,0,0.92857,0.862242,36,16.6774,0,0,7.00298,49.0418,287,263.5,253,0.881533,15.9687,255,10,5.58065,0,0,3.19091,10.1819,48,45.25,43,0.895833,2.21736,4.91667,93,33.75,5.58065,29.8437,29.7781,50.25,2.17742,37,33.75,32,0.864865,2.21736,4.91667,347.5,100,302,37,32,1.5,62,46,46,347,24,28,4,5220,2199760,9963,19869,122,1,0.298255,5,3,2,0.4,0.829774,0.688525,3,1.5,0,0,0.784063,0.614754,0.169009,0.164512,0.179924,0.167355,0.164244,0.064516,8.63636,7.65752,7.0625,0.817763,0.686605,0.471427,23.1667,15,0.729839,0.505685,0.5,0.5,0.511111,0.511628,3,1.5,0,0,0.762868,0.581967,84,69,78,72,135,1
4,1.95161,0,0,0.89493,0.800899,27,9.64516,0,0,5.82841,33.9704,223,173.5,127,0.569507,39.2301,1539,10,5.58065,0,0,2.96177,8.77208,37,30.25,24,0.648649,5.85235,34.25,93,22.25,5.58065,20.0526,20.0274,33.25,1.43548,25,22.25,18,0.72,3.0957,9.58333,109,77.5,91.5,25,18,1.5,62,43,42,347,29,28,4,3902,2209440,7921,19949,122,1,0.304601,5,3,2,0.4,0.829774,0.688525,3,1.5,0,0,0.784063,0.614754,0.225411,0.261574,0.186937,0.237374,0.215758,0.064516,7.12,6.68088,6.27778,0.88171,0.70537,0.497547,21.8,5,0.487903,0.513768,0.533333,0.5,0.521739,0.5,3,1.5,0,0,0.762868,0.581967,71,66,69,66,89,1
4,2.91935,0,0,0.94606,0.895029,36,16.8226,0,0,8.31259,69.0992,267,249.25,229,0.857678,15.6285,244.25,10,5.27419,0,0,3.02541,9.15309,47,45.25,42,0.893617,2.36291,5.58333,93,54.75,5.27419,50.218,50.218,81.75,3.53226,60,54.75,51,0.85,4.5,20.25,0,0,0,60,51,1.5,62,0,0,328,0,0,4,5388,2101340,10215,18970,122,1,0.272343,5,3,2,0.4,0.849301,0.721311,3,1.5,0,0,0.804699,0.647541,0.105744,0.099291,0.123312,0.101377,0.098998,0.064516,5.54902,4.78457,4.15789,0.749303,0.794369,0.631022,0,0,0.729839,1,1,1,1,1,3,1.5,0,0,0.784063,0.614754,63,63,63,63,219,1
4,3.87097,0,0,0.712508,0.507668,35,21.0161,0,0,7.07221,50.0161,338,338,338,1,0,0,10,5.45161,0,0,3.11357,9.69434,60,60,60,1,0,0,131,33,5.45161,28.0774,28.0044,49.5,2.12903,36,33,28,0.777778,3.4641,12,333,142,283.5,36,28,2.1129,62,40,40,339,25,29,4,4016,2066900,8216,18773,122,1,0.469064,6,4.22581,3,0.5,0.711022,0.505553,3,2.1129,0,0,0.959933,0.921471,0.165176,0.151389,0.175,0.173039,0.161275,0.064516,10.5,9.91054,9.08333,0.865079,0.747032,0.558056,47.5714,7,0.967742,0.506022,0.509804,0.514286,0.5,0.5,3,2.1129,0,0,0.925147,0.855896,85,78,79,78,132,1
1,0.967742,0,0,0.178127,0.031729,10,4.93548,0,0,2.91897,8.52036,107,90.5,79,0.738318,11.8181,139.667,10,5.83871,0,0,3.17879,10.1047,17,15,12,0.705882,2.16025,4.66667,112,19.75,5.83871,18.4332,18.4332,29.25,1.27419,23,19.75,16,0.695652,2.98608,8.91667,0,0,0,23,16,1.80645,62,0,0,363,0,0,4,1056,2276590,3590,20595,122,1,0.418826,5,3.6129,2,0.4,0.91176,0.831306,3,1.80645,0,0,0.88408,0.781597,0.261618,0.300781,0.210145,0.247619,0.287926,0.064516,4.89474,3.98582,2.52174,0.515194,1.28006,1.63857,0,0,0.241935,1,1,1,1,1,3,1.80645,0,0,0.865338,0.74881,74,74,74,74,79,0
4,1.95161,0,0,0.948293,0.89926,29,11.0806,0,0,7.15702,51.2229,214,181.75,144,0.672897,31.0953,966.917,10,5.64516,0,0,2.86926,8.23268,36,30.25,26,0.722222,4.64579,21.5833,93,44,5.64516,41.1303,41.1303,65.75,2.83871,55,44,34,0.618182,9.69536,94,0,0,0,55,34,1.5,62,0,0,351,0,0,4,3732,2244770,7671,20259,122,1,0.323109,5,3,2,0.4,0.940875,0.885246,3,1.5,0,0,0.804699,0.647541,0.133625,0.099495,0.135299,0.15081,0.148897,0.064516,4.76471,3.98016,3.58182,0.75174,0.980226,0.960844,0,0,0.487903,1,1,1,1,1,3,1.5,0,0,0.82482,0.680328,64,64,64,64,176,1
4,1.95161,0,0,0.89493,0.800899,25,11.0323,0,0,6.16167,37.9662,231,187.5,142,0.614719,38.7685,1503,10,6.09677,0,0,2.75627,7.59704,37,30.25,24,0.648649,5.85235,34.25,93,34.75,6.09677,32.0666,32.0666,52,2.24194,41,34.75,28,0.682927,6.70199,44.9167,106.5,61,106.5,41,28,1.5,62,33,33,379,18,18,4,3944,2406770,7989,21724,122,1,0.308302,5,3,2,0.4,0.868388,0.754098,3,1.5,0,0,0.762868,0.581967,0.165548,0.140541,0.208333,0.164021,0.149298,0.064516,5.2,4.88885,4.42857,0.851648,0.731395,0.534939,10.65,10,0.487903,0.702203,0.697674,0.714286,0.692308,0.704545,3,1.5,0,0,0.804699,0.647541,99,89,94,89,139,1
4,2.91935,0,0,0.963232,0.927816,34,16.3065,0,0,7.8293,61.298,253,246.75,238,0.940711,6.5,42.25,10,5.17742,0,0,3.3118,10.968,48,45.25,42,0.875,2.75379,7.58333,93,41.25,5.17742,37.1669,37.1669,61.5,2.66129,46,41.25,37,0.804348,4.03113,16.25,106.5,62,106.5,46,37,1.5,62,34,34,322,11,11,4,5096,2069030,9777,18676,122,1,0.30513,5,3,2,0.4,0.905357,0.819672,3,1.5,0,0,0.844461,0.713115,0.136188,0.138025,0.125494,0.131298,0.149936,0.064516,6.48718,6.15214,5.52174,0.851177,0.682362,0.465618,21.3,5,0.729839,0.694305,0.690476,0.692308,0.702128,0.692308,3,1.5,0,0,0.762868,0.581967,66,61,61,61,165,1
4,3.87097,0,0,0.712508,0.507668,36,22,0,0,6.71675,45.1148,321,321,321,1,0,0,10,5.17742,0,0,3.25186,10.5746,60,60,60,1,0,0,131,41.5,5.17742,36.0225,36.0225,62,2.67742,44,41.5,39,0.886364,2.38048,5.66667,117,83,117,44,39,2.1129,62,43,43,322,22,22,4,3836,1975620,7946,17942,122,1,0.492861,6,4.22581,3,0.5,0.584481,0.341618,3,2.1129,0,0,0.925147,0.855897,0.137075,0.1375,0.148718,0.12875,0.133333,0.064516,8.92308,8.22452,7.725,0.865733,0.741772,0.550225,14.625,8,0.967742,0.700249,0.693878,0.707317,0.697674,0.702128,3,2.1129,0,0,0.959932,0.92147,74,66,66,66,166,1
1,0.967742,0,0,0.178127,0.031729,10,4.8871,0,0,2.88072,8.29852,92,86,73,0.793478,8.75595,76.6667,10,5.54839,0,0,3.15541,9.95664,16,15,13,0.8125,1.41421,2,131,24,5.54839,22.7543,22.7543,35.75,1.54839,28,24,19,0.678571,3.91578,15.3333,0,0,0,28,19,2.1129,62,0,0,345,0,0,4,924,2061580,3398,18756,122,1,0.514014,6,4.22581,2,0.333333,0.912919,0.833421,3,2.1129,0,0,0.976861,0.954257,0.213317,0.206522,0.230263,0.208791,0.207692,0.064516,3.68421,3.20456,2.71429,0.736735,0.724911,0.525496,0,0,0.241935,1,1,1,1,1,3,2.1129,0,0,0.9427,0.888683,86,86,86,86,96,0
1,0.967742,0,0,0.178127,0.031729,10,5.29032,0,0,2.84223,8.07827,100,85.5,63,0.63,15.8008,249.667,10,5.51613,0,0,2.96284,8.77842,17,15,12,0.705882,2.16025,4.66667,93,12.75,5.51613,11.5926,11.4745,18.75,0.822581,14,12.75,11,0.785714,1.25831,1.58333,151.5,39,70.5,14,11,1.5,62,48,48,343,43,40,4,1078,2163220,3536,19549,122,1,0.308831,4,3,2,0.5,0.809776,0.655738,3,1.5,0,0,0.784063,0.614754,0.423831,0.45641,0.443182,0.346154,0.44958,0.064516,7.64286,6.43344,4.15385,0.543494,1.50017,2.2505,8.91177,17,0.241935,0.213248,0.230769,0.2,0.222222,0.2,3,1.5,0,0,0.784063,0.614754,92,75,78,80,51,0
4,2.91935,0,0,0.996689,0.99339,29,14.7742,0,0,6.54973,42.899,260,227.75,210,0.807692,22.5148,506.917,10,4.80645,0,0,2.74512,7.5357,52,45.25,41,0.788462,4.71699,22.25,112,27.75,4.80645,24.2074,24.061,41.25,1.79032,31,27.75,25,0.806452,2.75379,7.58333,191,54.5,103.5,31,25,1.80645,62,44,47,299,24,26,4,4364,1862190,8679,16882,122,1,0.405077,6,3.6129,2,0.333333,0.856122,0.732946,3,1.80645,0,0,0.88408,0.781597,0.184999,0.169279,0.226341,0.158189,0.186189,0.064516,9.28,8.2866,7.44828,0.802616,0.881013,0.776184,31.8333,6,0.729839,0.507411,0.513514,0.5,0.5,0.516129,3,1.80645,0,0,0.902432,0.814384,78,72,72,72,111,1
4,1.95161,0,0,1.01509,1.03041,29,9.29032,0,0,6.27351,39.357,154,133.5,96,0.623377,25.7488,663,10,4.58065,0,0,2.83739,8.05077,34,30.25,24,0.705882,4.34933,18.9167,112,26.5,4.58065,24.2868,24.2868,39.5,1.70968,38,26.5,21,0.552632,7.85281,61.6667,0,0,0,38,21,1.80645,62,0,0,285,0,0,4,3212,1730920,6891,15734,122,1,0.409836,5,3.6129,2,0.4,0.893599,0.798519,3,1.80645,0,0,0.93806,0.879957,0.187568,0.207373,0.206439,0.20875,0.127709,0.064516,6.68,5.60131,4.34211,0.650016,1.34738,1.81542,0,0,0.487903,1,1,1,1,1,3,1.80645,0,0,0.865338,0.74881,65,65,65,65,106,1
4,2.91935,0,0,0.910744,0.829455,29,16.0645,0,0,6.57833,43.2744,251,245.5,241,0.960159,4.20317,17.6667,10,5.33871,0,0,3.05117,9.30962,47,45.25,44,0.93617,1.5,2.25,112,55,5.33871,50.8855,50.8855,82,3.54839,61,55,47,0.770492,5.88784,34.6667,0,0,0,61,47,1.80645,62,0,0,332,0,0,4,4524,2079190,8919,18824,122,1,0.388683,6,3.6129,2,0.333333,0.997617,0.995241,3,1.80645,0,0,0.93806,0.879957,0.100781,0.083393,0.109742,0.095868,0.11412,0.064516,5.15789,4.55835,3.83607,0.743727,1.02149,1.04344,0,0,0.729839,1,1,1,1,1,3,1.80645,0,0,0.902432,0.814384,71,71,71,71,220,1
4,2.91935,0,0,1.02906,1.05896,29,15.8548,0,0,6.91837,47.8638,309,271.5,233,0.754045,32.0884,1029.67,10,5.6129,0,0,3.26609,10.6674,50,45.25,41,0.82,3.77492,14.25,112,39.25,5.6129,35.2135,35.2135,58.5,2.53226,43,39.25,33,0.767442,4.5,20.25,112,80.5,112,43,33,1.80645,62,32,32,349,17,17,4,4704,2247430,9189,20291,122,1,0.359598,6,3.6129,2,0.333333,0.775756,0.601798,3,1.80645,0,0,0.93806,0.879957,0.139467,0.125793,0.137436,0.145761,0.14888,0.064516,6.87179,6.30784,5.53488,0.805449,1.09703,1.20347,37.3333,3,0.729839,0.700171,0.702128,0.690476,0.711111,0.69697,3,1.80645,0,0,0.902432,0.814384,67,64,64,64,157,1
4,1.95161,0,0,0.87642,0.768112,25,9.98387,0,0,6.20283,38.4752,180,168.25,146,0.811111,15.152,229.583,10,5.43548,0,0,2.99519,8.97118,35,30.25,25,0.714286,4.11299,16.9167,93,24.75,5.43548,22.4719,22.3624,37,1.59677,28,24.75,23,0.821429,2.21736,4.91667,193.5,72,119.5,28,23,1.5,62,50,49,338,24,24,4,4092,2203940,8211,19863,122,1,0.276044,5,3,2,0.4,0.940875,0.885246,3,1.5,0,0,0.844461,0.713115,0.20757,0.242236,0.198571,0.198611,0.19086,0.064516,8.47826,6.32939,4.96429,0.585531,1.97919,3.91718,12.9,15,0.487903,0.5,0.5,0.5,0.5,0.5,3,1.5,0,0,0.784063,0.614754,68,53,63,61,99,1
